Lon,Lat,OBJECTID,Ownership,Pole_Num_1,Service,Bulb_Type,Wattage,Lumens,Mast_Arm,Photo_Cont,Luminaire_,Hand_Hold,Extra_Info,Inspection,Inspect_Date,Inspect_Time,Pole_Manuf,Pole_Model,Light_Manu,Light_Mode,POINT_X,POINT_Y,Fixture,Fixture_Model,Bracket,Banner_Arms,Address,Banner_Size,Pole_Number,Pole_Prefix,Pole_Suffix,Pole_Type,Pole_Suff_Seq,Owner_Asset,Light_Presence,created_user,created_date,last_edited_user,last_edited_date
-86.25198221,41.68153035,5619,AEP,J235-1765,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,KB-TP,,04:19:28am,,,, ,168198.738,2343864.832,,,,,,,J235-1765,,,Fiberglass,6618,-3,,,,,
-86.23929065,41.6865656,5620,AEP,J235-1773,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,Yes,No,No,,KB-TP,,05:00:31am,,,, ,171677.8006,2345676.294,,,,,,,J235-1773,,,Wood,6619,-3,,,,,
-86.24095627,41.68782562,5621,AEP,J235-1775,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,06:31:47am,,,, ,171225.9094,2346138.452,,,,,,,J235-1775,,,Wood,6620,-3,,,,,
-86.24140776,41.68336167,5622,AEP,J235-1776,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,Yes,No,No,,KB-TP,,03:49:59am,,,, ,171091.7409,2344512.687,,,,,,,J235-1776,,,Wood,6621,-3,,,,,
-86.24142716,41.68281896,5623,AEP,J235-1777,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,Yes,No,No,,KB-TP,,03:46:27am,,,, ,171085.1218,2344314.969,,,,,,,J235-1777,,,Wood,6622,-3,,,,,
-86.24150802,41.68125347,5624,AEP,J235-1779,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,02:45:33am,,,, ,171059.2268,2343744.68,,,,,,,J235-1779,,,Wood,6623,-3,,,,,
-86.24298225,41.68638683,5625,AEP,J235-1780,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,04:33:49am,,,, ,170669.0335,2345617.879,,,,,,,J235-1780,,,Wood,6624,-3,,,,,
-86.24149135,41.67991867,5626,AEP,J235-1784,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,Yes,No,No,Broken,KB-TP,,02:39:35am,,,, ,171060.5357,2343258.27,,,,,,,J235-1784,,,Wood,6625,-3,,,,,
-86.24953258,41.68309527,5627,AEP,J235-1788,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,09:26:51am,,,, ,168871.743,2344430.526,,,,,,,J235-1788,,,Wood,6626,-3,,,,,
-86.24764821,41.68312553,5628,AEP,J235-1789,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,09:23:28am,,,, ,169386.548,2344438.076,,,,,,,J235-1789,,,Wood,6627,-3,,,,,
-86.24967906,41.68491995,5629,AEP,J235-1790,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,08:49:22am,,,, ,168836.2316,2345095.679,,,,,,,J235-1790,,,Wood,6628,-3,,,,,
-86.24818066,41.6850479,5630,AEP,J235-1792,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,Yes,No,No,,KB-TP,,09:05:36am,,,, ,169245.8328,2345139.535,,,,,,,J235-1792,,,Wood,6629,-3,,,,,
-86.24912117,41.68550763,5631,AEP,J235-1793,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,08:47:30am,,,, ,168990.066,2345308.791,,,,,,,J235-1793,,,Wood,6630,-3,,,,,
-86.25220783,41.68302119,5632,AEP,J235-1796,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,KB-TP,,04:13:07am,,,, ,168140.7978,2344408.488,,,,,,,J235-1796,,,Fiberglass,6631,-3,,,,,
-86.25282668,41.68645028,5633,AEP,J235-1797,Overhead,Yellow - H.P. Sodium,20 - 200 Watts,"S - 22,000 Lumens",No,Yes,No,No,,KB-TP,,05:13:45am,,,, ,167980.2564,2345659.138,,,,,,,J235-1797,,,Wood,6632,-3,,,,,
-86.25384437,41.6863684,5634,AEP,J235-1805,Underground,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,06:22:12am,,,, ,167702.079,2345631.197,,,,,,,J235-1805,,,Concrete,6633,-3,,,,,
-86.25291579,41.69014352,5635,AEP,J235-1806,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,09:22:09am,,,, ,167965.0771,2347005.058,,,,,,,J235-1806,,,Wood,6634,-3,,,,,
-86.25294675,41.68932802,5636,AEP,J235-1807,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,09:21:15am,,,, ,167954.5983,2346707.961,,,,,,,J235-1807,,,Wood,6635,-3,,,,,
-86.25144252,41.68952941,5637,AEP,J235-1808,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,09:19:17am,,,, ,168365.9453,2346778.554,,,,,,,J235-1808,,,Wood,6636,-3,,,,,
-86.25447831,41.68305184,5638,AEP,J235-1821,Underground,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,04:11:15am,,,, ,167520.6766,2344423.882,,,,,,,J235-1821,,,Fiberglass,6637,-3,,,,,
-86.24138277,41.68183382,5639,AEP,J235-1834,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,02:48:12am,,,, ,171094.8513,2343955.922,,,,,,,J235-1834,,,Wood,6638,-3,,,,,
-86.2439925,41.68892393,5640,AEP,J235-1864,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,Yes,No,No,,KB-TP,,06:40:03am,,,, ,170399.2852,2346544.201,,,,,,,J235-1864,,,Wood,6639,-3,,,,,
-86.24151954,41.68156238,5641,AEP,J235-1886,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,02:47:05am,,,, ,171056.8316,2343857.262,,,,,,,J235-1886,,,Wood,6640,-3,,,,,
-86.24150711,41.68084282,5642,AEP,J235-1887,Overhead,Yellow - H.P. Sodium,20 - 200 Watts,"S - 22,000 Lumens",No,No,No,No,,KB-TP,,02:44:20am,,,, ,171058.479,2343595.045,,,,,,,J235-1887,,,Wood,6641,-3,,,,,
-86.23755121,41.68187097,5643,AEP,J235-1892,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,03:24:00am,,,, ,172141.5787,2343962.498,,,,,,,J235-1892,,,Wood,6642,-3,,,,,
-86.2488782,41.68452283,5644,AEP,J235-1908,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,Yes,No,No,,KB-TP,,09:14:21am,,,, ,169054.0073,2344949.496,,,,,,,J235-1908,,,Wood,6643,-3,,,,,
-86.25198122,41.68258814,5645,AEP,J235-1910,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,KB-TP,,04:16:29am,,,, ,168201.6259,2344250.272,,,,,,,J235-1910,,,Fiberglass,6644,-3,,,,,
-86.25034957,41.68283395,5646,AEP,J235-0192,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,KB-TP,,03:23:02am,,,, ,168647.9336,2344336.819,,,,,,,J235-0192,,,Fiberglass,6645,-3,,,,,
-86.25217732,41.67979495,5647,AEP,J235-1922,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,KB-TP,,03:45:46am,,,, ,168141.143,2343232.846,,,,,,,J235-1922,,,Fiberglass,6646,-3,,,,,
-86.25187689,41.68172228,5648,AEP,J235-1923,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,KB-TP,,04:18:28am,,,, ,168227.9833,2343934.573,,,,,,,J235-1923,,,Fiberglass,6647,-3,,,,,
-86.25135415,41.68172167,5649,AEP,J235-1924,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,KB-TP,,03:51:42am,,,, ,168370.7729,2343933.381,,,,,,,J235-1924,,,Fiberglass,6648,-3,,,,,
-86.25126233,41.68174311,5650,AEP,J235-1925,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,KB-TP,,03:52:03am,,,, ,168395.9099,2343941.025,,,,,,,J235-1925,,,Fiberglass,6649,-3,,,,,
-86.25168295,41.68147424,5651,AEP,J235-1926,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,KB-TP,,03:50:46am,,,, ,168280.3461,2343843.831,,,,,,,J235-1926,,,Fiberglass,6650,-3,,,,,
-86.25198005,41.6811996,5652,AEP,J235-1927,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,KB-TP,,02:55:40am,,,, ,168198.5083,2343744.309,,,,,,,J235-1927,,,Fiberglass,6651,-3,,,,,
-86.25198218,41.68122449,5653,AEP,J235-1928,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,KB-TP,,02:54:14am,,,, ,168197.9888,2343753.382,,,,,,,J235-1928,,,Fiberglass,6652,-3,,,,,
-86.25055543,41.68218512,5654,AEP,J235-1929,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,KB-TP,,03:20:42am,,,, ,168590.0984,2344100.777,,,,,,,J235-1929,,,Fiberglass,6653,-3,,,,,
-86.2506534,41.6820568,5655,AEP,J235-1930,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,KB-TP,,03:20:14am,,,, ,168563.0201,2344054.2,,,,,,,J235-1930,,,Fiberglass,6654,-3,,,,,
-86.25064569,41.68165357,5656,AEP,J235-1931,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,KB-TP,,03:18:21am,,,, ,168564.1295,2343907.255,,,,,,,J235-1931,,,Fiberglass,6655,-3,,,,,
-86.25094265,41.681793,5657,AEP,J235-1932,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,KB-TP,,03:15:56am,,,, ,168483.3577,2343958.611,,,,,,,J235-1932,,,Fiberglass,6656,-3,,,,,
-86.25085355,41.68181158,5658,AEP,J235-1933,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,KB-TP,,03:15:27am,,,, ,168507.74,2343965.216,,,,,,,J235-1933,,,Fiberglass,6657,-3,,,,,
-86.25071075,41.68221692,5659,AEP,J235-1934,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,KB-TP,,03:22:34am,,,, ,168547.7497,2344112.65,,,,,,,J235-1934,,,Fiberglass,6658,-3,,,,,
-86.24689524,41.67961512,5660,AEP,J235-1935,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,KB-TP,,04:04:29am,,,, ,168143.6027,2343913.808,,,,,,,J235-1935,,,Fiberglass,6659,-3,,,,CXIE,2016-12-08T20:49:17.000Z
-86.24688723,41.67929423,5661,AEP,J235-1936,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,KB-TP,,04:03:19am,,,, ,168145.0036,2343796.867,,,,,,,J235-1936,,,Fiberglass,6660,-3,,,,CXIE,2016-12-08T20:49:17.000Z
-86.25214417,41.68100315,5662,AEP,J235-1937,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,KB-TP,,02:56:31am,,,, ,168153.1903,2343673.033,,,,,,,J235-1937,,,Fiberglass,6661,-3,,,,,
-86.25219288,41.68055743,5663,AEP,J235-1938,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,KB-TP,,02:57:05am,,,, ,168138.7817,2343510.71,,,,,,,J235-1938,,,Fiberglass,6662,-3,,,,,
-86.25092328,41.68162645,5664,AEP,J235-1939,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,KB-TP,,03:53:33am,,,, ,168488.2363,2343897.888,,,,,,,J235-1939,,,Fiberglass,6663,-3,,,,,
-86.25166444,41.68127446,5665,AEP,J235-1941,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,KB-TP,,03:49:51am,,,, ,168284.9092,2343771.002,,,,,,,J235-1941,,,Fiberglass,6664,-3,,,,,
-86.25186593,41.68100508,5666,AEP,J235-1942,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,KB-TP,,03:49:24am,,,, ,168229.2014,2343673.218,,,,,,,J235-1942,,,Fiberglass,6665,-3,,,,,
-86.25033709,41.68245173,5667,AEP,J235-1943,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,KB-TP,,03:28:37am,,,, ,168650.3991,2344197.519,,,,,,,J235-1943,,,Fiberglass,6666,-3,,,,,
-86.25023641,41.68189999,5668,AEP,J235-1944,Underground,Yellow - H.P. Sodium,40 - 400 Watts,"D - 50,000 Lumens",No,No,No,No,,KB-TP,,03:30:05am,,,, ,168676.5384,2343996.289,,,,,,,J235-1944,,,Fiberglass,6667,-3,,,,,
-86.25228852,41.68594347,5669,AEP,J235-1973,Overhead,Yellow - H.P. Sodium,20 - 200 Watts,"S - 22,000 Lumens",No,No,No,No,,KB-TP,,05:10:29am,,,, ,168125.9959,2345473.467,,,,,,,J235-1973,,,Wood,6668,-3,,,,,
-86.2406225,41.68184203,5670,AEP,J235-1975,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,02:50:25am,,,, ,171302.5484,2343957.528,,,,,,,J235-1975,,,Wood,6669,-3,,,,,
-86.25296566,41.68736682,5671,AEP,J235-2031,Overhead,Unknown,Unknown,"S - 22,000 Lumens",No,No,No,No,Broken Light,KB-TP,,03:46:20am,,,, ,167944.5693,2345993.37,,,,,,,J235-2031,,,Wood,6670,-3,,,,,
-86.24879367,41.68269002,5672,AEP,J235-2056,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,09:31:22am,,,, ,169072.5839,2344281.494,,,,,,,J235-2056,,,Wood,6671,-3,,,,,
-86.23811796,41.68662239,5673,AEP,J235-2087,Overhead,Yellow - H.P. Sodium,20 - 200 Watts,"S - 22,000 Lumens",No,Yes,No,No,,KB-TP,,05:55:41am,,,, ,171998.246,2345694.862,,,,,,,J235-2087,,,Wood,6672,-3,,,,,
-86.23820504,41.68822617,5674,AEP,J235-2088,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"S - 22,000 Lumens",No,No,No,No,,KB-TP,,06:19:54am,,,, ,171978.3379,2346279.409,,,,,,,J235-2088,,,Wood,6673,-3,,,,,
-86.23808647,41.68952908,5675,AEP,J235-2089,Overhead,Yellow - H.P. Sodium,20 - 200 Watts,"S - 22,000 Lumens",No,No,No,No,,KB-TP,,05:33:12am,,,, ,172013.874,2346753.952,,,,,,,J235-2089,,,Wood,6674,-3,,,,,
-86.23831674,41.69024535,5676,AEP,J235-2090,Overhead,Yellow - H.P. Sodium,20 - 200 Watts,"S - 22,000 Lumens",No,No,No,No,,KB-TP,,05:35:38am,,,, ,171952.7118,2347015.365,,,,,,,J235-2090,,,Wood,6675,-3,,,,,
-86.24704251,41.68283541,5677,AEP,J235-2109,Underground,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,05:58:59am,,,, ,169551.2848,2344331.247,,,,,,,J235-2109,,,Fiberglass,6676,-3,,,,,
-86.24900865,41.68391958,5678,AEP,J235-0213,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,Yes,No,No,,KB-TP,,09:19:07am,,,, ,169016.8902,2344729.925,,,,,,,J235-0213,,,Wood,6677,-3,,,,,
-86.24976361,41.68556777,5679,AEP,J235-0215,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,08:53:04am,,,, ,168814.7353,2345331.89,,,,,,,J235-0215,,,Wood,6678,-3,,,,,
-86.24882391,41.68332573,5680,AEP,J235-0217,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,09:16:29am,,,, ,169065.8887,2344513.193,,,,,,,J235-0217,,,Wood,6679,-3,,,,,
-86.24940072,41.68175962,5681,AEP,J235-0222,Overhead,Yellow - H.P. Sodium,20 - 200 Watts,"S - 22,000 Lumens",No,No,Yes,No,,KB-TP,,09:38:32am,,,, ,168904.4699,2343943.595,,,,,,,J235-0222,,,Wood,6680,-3,,,,,
-86.24887468,41.68175876,5682,AEP,J235-0223,Overhead,Yellow - H.P. Sodium,20 - 200 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,09:40:05am,,,, ,169048.1627,2343942.309,,,,,,,J235-0223,,,Wood,6681,-3,,,,,
-86.24829052,41.68272704,5683,AEP,J235-0231,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,Yes,No,,KB-TP,,09:34:03am,,,, ,169210.1147,2344294.055,,,,,,,J235-0231,,,Wood,6682,-3,,,,,
-86.24820911,41.68406025,5684,AEP,J235-0241,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,Yes,No,,KB-TP,,09:20:44am,,,, ,169235.6332,2344779.705,,,,,,,J235-0241,,,Wood,6683,-3,,,,,
-86.24771805,41.68981071,5685,AEP,J235-0332,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,07:57:11am,,,, ,169383.8987,2346874.171,,,,,,,J235-0332,,,Wood,6684,-3,,,,,
-86.24766592,41.68851874,5686,AEP,J235-0352,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,06:00:40am,,,, ,169394.9631,2346403.303,,,,,,,J235-0352,,,Wood,6685,-3,,,,,
-86.24704332,41.68834287,5687,AEP,J235-0353,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,06:05:13am,,,, ,169564.5841,2346338.072,,,,,,,J235-0353,,,Wood,6686,-3,,,,,
-86.24593664,41.68776453,5688,AEP,J235-0360,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,07:52:14am,,,, ,169865.4389,2346125.301,,,,,,,J235-0360,,,Wood,6687,-3,,,,,
-86.24716199,41.68766497,5689,AEP,J235-0375,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,06:17:30am,,,, ,169530.506,2346091.274,,,,,,,J235-0375,,,Wood,6688,-3,,,,,
-86.24686086,41.68728622,5690,AEP,J235-0376,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,06:05:25am,,,, ,169611.8263,2345952.712,,,,,,,J235-0376,,,Wood,6689,-3,,,,,
-86.24660435,41.68695968,5691,AEP,J235-0377,Overhead,Yellow - H.P. Sodium,20 - 200 Watts,"S - 22,000 Lumens",No,No,No,No,,KB-TP,,08:22:46am,,,, ,169681.0881,2345833.252,,,,,,,J235-0377,,,Wood,6690,-3,,,,,
-86.24982114,41.68882373,5692,AEP,J235-0404,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,06:28:52am,,,, ,168807.0524,2346518.413,,,,,,,J235-0404,,,Wood,6691,-3,,,,,
-86.24917865,41.68869958,5693,AEP,J235-0407,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,06:27:10am,,,, ,168982.2297,2346471.987,,,,,,,J235-0407,,,Wood,6692,-3,,,,,
-86.248524,41.68859967,5694,AEP,J235-0408,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,06:25:43am,,,, ,169160.79,2346434.374,,,,,,,J235-0408,,,Wood,6693,-3,,,,,
-86.24601191,41.68697736,5695,AEP,J235-0442,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,08:25:32am,,,, ,169842.9504,2345838.609,,,,,,,J235-0442,,,Wood,6694,-3,,,,,
-86.24479567,41.68699469,5696,AEP,J235-0445,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,08:08:06am,,,, ,170175.1983,2345842.688,,,,,,,J235-0445,,,Wood,6695,-3,,,,,
-86.24385,41.68699237,5697,AEP,J235-0448,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,Yes,No,,KB-TP,,08:10:44am,,,, ,170433.4932,2345840.112,,,,,,,J235-0448,,,Wood,6696,-3,,,,,
-86.24321327,41.68697753,5698,AEP,J235-0450,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,08:12:12am,,,, ,170607.3722,2345833.54,,,,,,,J235-0450,,,Wood,6697,-3,,,,,
-86.24235531,41.68700957,5699,AEP,J235-0452,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,Yes,No,,KB-TP,,08:13:52am,,,, ,170841.7929,2345843.648,,,,,,,J235-0452,,,Wood,6698,-3,,,,,
-86.24166171,41.68701163,5700,AEP,J235-0454,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,08:15:03am,,,, ,171031.2486,2345843.134,,,,,,,J235-0454,,,Wood,6699,-3,,,,,
-86.24093618,41.6870293,5701,AEP,J235-0456,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,Yes,No,,KB-TP,,08:16:04am,,,, ,171229.4629,2345848.253,,,,,,,J235-0456,,,Wood,6700,-3,,,,,
-86.24021085,41.68703215,5702,AEP,J235-0458,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,08:17:12am,,,, ,171427.5869,2345847.968,,,,,,,J235-0458,,,Wood,6701,-3,,,,,
-86.23926418,41.68705663,5703,AEP,J235-0460,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,08:18:29am,,,, ,171686.2184,2345855.168,,,,,,,J235-0460,,,Wood,6702,-3,,,,,
-86.23882872,41.68704682,5704,AEP,J235-0461,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,08:19:44am,,,, ,171805.1361,2345850.805,,,,,,,J235-0461,,,Wood,6703,-3,,,,,
-86.23792507,41.68705882,5705,AEP,J235-0463,Overhead,Yellow - H.P. Sodium,40 - 400 Watts,"S - 22,000 Lumens",No,No,No,No,,KB-TP,,05:53:50am,,,, ,172051.9878,2345853.54,,,,,,,J235-0463,,,Wood,6704,-3,,,,,
-86.23803505,41.68860551,5706,AEP,J235-0500,Overhead,Yellow - H.P. Sodium,20 - 200 Watts,"S - 22,000 Lumens",No,No,No,No,,KB-TP,,05:32:04am,,,, ,172025.6869,2346417.325,,,,,,,J235-0500,,,Wood,6705,-3,,,,,
-86.23811575,41.68994256,5707,AEP,J235-0504,Overhead,Yellow - H.P. Sodium,20 - 200 Watts,"S - 22,000 Lumens",No,No,No,No,,KB-TP,,05:34:41am,,,, ,172006.8762,2346904.671,,,,,,,J235-0504,,,Wood,6706,-3,,,,,
-86.23756945,41.68980349,5708,AEP,J235-0505,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,05:26:10am,,,, ,172155.7501,2346853.006,,,,,,,J235-0505,,,Wood,6707,-3,,,,,
-86.23815596,41.69051736,5709,AEP,J235-0506,Overhead,Yellow - H.P. Sodium,20 - 200 Watts,"S - 22,000 Lumens",No,No,Yes,No,,KB-TP,,05:36:51am,,,, ,171997.284,2347114.189,,,,,,,J235-0506,,,Wood,6708,-3,,,,,
-86.23927787,41.68987831,5710,AEP,J235-0514,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,Yes,No,,KB-TP,,05:24:05am,,,, ,171689.3142,2346883.367,,,,,,,J235-0514,,,Wood,6709,-3,,,,,
-86.23884599,41.68984292,5711,AEP,J235-0516,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,Yes,No,,KB-TP,,05:25:02am,,,, ,171807.1872,2346869.688,,,,,,,J235-0516,,,Wood,6710,-3,,,,,
-86.24009875,41.68805858,5712,AEP,J235-0529,Overhead,Yellow - H.P. Sodium,20 - 200 Watts,"S - 22,000 Lumens",No,Yes,No,No,,KB-TP,,06:03:57am,,,, ,171460.6943,2346221.779,,,,,,,J235-0529,,,Wood,6711,-3,,,,,
-86.25117623,41.6905274,5713,AEP,J235-0053,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,09:15:02am,,,, ,168441.1446,2347141.711,,,,,,,J235-0053,,,Wood,6712,-3,,,,,
-86.24014162,41.68986046,5714,AEP,J235-0536,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,Yes,No,No,,KB-TP,,05:22:38am,,,, ,171453.3575,2346878.431,,,,,,,J235-0536,,,Wood,6713,-3,,,,,
-86.24172288,41.68852756,5715,AEP,J235-0553,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,Yes,No,,KB-TP,,05:56:16am,,,, ,171018.2274,2346395.625,,,,,,,J235-0553,,,Wood,6714,-3,,,,,
-86.24176356,41.68976691,5716,AEP,J235-0557,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,05:21:07am,,,, ,171010.132,2346847.298,,,,,,,J235-0557,,,Wood,6715,-3,,,,,
-86.24242504,41.68976576,5717,AEP,J235-0578,Overhead,Yellow - H.P. Sodium,10 - 100 Watts,"K - 9,500 Lumens",No,No,No,No,,KB-TP,,05:20:19am,,,, ,170829.4602,2346848.084,,,,,,,J235-0578,,,Wood,6716,-3,,,,,
